0.000748375,0.000748375
2.22107,1.26567
4.08216,1.91711
5.91783,1.91711
7.77893,1.26567
9.99925,0.000748376
1.26567,2.22107
2.24597,2.24597
4.082,2.73446
5.918,2.73446
7.75403,2.24597
8.73433,2.22107
1.9171,4.08216
2.73446,4.082
4.1405,4.1405
5.85949,4.1405
7.26553,4.082
8.08289,4.08216
1.9171,5.91783
2.73446,5.918
4.1405,5.8595
5.85949,5.8595
7.26553,5.918
8.08289,5.91783
1.26566,7.77893
2.24597,7.75403
4.082,7.26554
5.918,7.26554
7.75403,7.75403
8.73433,7.77893
0.000748375,9.99925
2.22107,8.73433
4.08216,8.08289
5.91783,8.08289
7.77893,8.73433
9.99925,9.99925
