-0.0219619,0.0200236
8.57778,-5.2583
-3.46714,1.08051
-5.59163,9.37822
9.47692,8.9863
4.34803,9.17548
-7.22756,5.77324
-3.90649,-9.10531
-7.02126,2.54195
7.32846,0.00626745
5.76995,-2.46587
-5.33171,3.48591
-2.14888,4.69547
-0.613689,-1.34151
-6.02438,-3.8582
5.57484,-3.63419
7.13574,-6.42966
9.32885,6.34429
-6.8321,5.37694
0.235685,3.39067
39.8558,-0.0173096
-8.2756,-8.68878
-1.73637,-0.787247
-0.272915,5.39298
7.52835,5.65785
4.07323,-8.59872
4.02143,2.69524
-0.663204,4.97593
1.28158,6.62194
5.83209,-8.58085
6.13143,5.6224
8.01309,-1.42181
-1.45835,1.69671
-6.25854,5.1196
-4.80991,5.81486
8.69058,-3.05862
-3.43619,-8.86292
-4.63723,7.25202
6.47852,8.587
4.986,9.39919
-7.39612,5.85125
2.0239,4.64167
3.3303,3.38005
-2.18645,1.14007
-5.14034,0.455824
-1.48298,-2.76254
1.93042,-2.70623
8.15255,-6.13112
-1.87183,-1.87707
4.05018,-2.06178
7.8993,-1.13195
6.56997,1.98884
-6.7455,-0.300373
-2.89535,0.820232
3.7931,9.09088
3.98954,7.62297
0.144594,0.913494
-0.00864936,-0.847358
0.969016,-1.02429
6.38015,2.16158
-0.0354855,8.99805
-8.41493,9.02135
-2.71443,3.65369
-2.89019,6.62567
-8.15516,2.78329
4.43974,-6.72245
8.58886,-7.38539
-3.72822,5.14263
-7.65099,2.07858
-8.69403,3.10238
0.587223,-1.22101
-5.2124,-6.33191
-2.24279,4.58249
-8.32441,-4.2565
0.146437,5.84876
8.82372,5.85573
-3.24276,-7.78633
-4.41344,0.843862
6.74214,-2.77998
-8.1789,-6.03297
6.75528,-5.19369
-4.15337,0.0759956
-4.98437,0.0518744
8.23388,2.97386
4.78636,-1.39641
1.08698,-8.23724
-2.88972,-2.0533
7.4352,5.22238
-4.39138,-6.62541
-0.404337,-2.12391
3.71511,-3.67902
2.16744,5.48786
-3.45156,-2.0135
-3.07889,5.36178
2.81969,-2.34296
-0.447669,-3.70166
7.69227,-0.451434
4.87011,-7.12482
-1.65975,6.30954
-2.33404,7.13682
0.875788,-6.67595
-5.36802,7.52497
8.57926,-4.88443
-8.38801,-2.2319
5.29971,-0.571877
0.829837,-9.32369
7.17063,-5.84832
6.85161,-1.23961
-6.18955,-4.51927
5.11459,-0.354903
-7.21894,2.5249
2.27819,1.43266
4.24194,-2.70373
3.14668,3.47124
-6.1089,-6.86542
-1.147,-8.60558
5.28105,-6.2399
5.97087,-3.36952
2.92834,-1.47957
5.03698,-6.91718
8.80192,-5.63295
4.55134,-4.1447
-4.57462,-7.18428
-2.88562,-4.08696
8.40268,-5.37755
1.98673,-5.2415
-5.82748,-1.94565
-1.63902,-5.99108
-3.6024,2.30142
-5.95805,4.96573
6.81737,8.35827
-8.45146,1.59638
4.54778,-3.29884
-6.444,-3.84732
6.09461,-5.02109
-0.171238,-9.09563
-9.03214,-4.25699
-7.18692,-2.43448
-2.51899,3.69349
-7.58402,0.0850008
-1.38245,3.27999
-4.26697,-1.75191
-4.2035,7.67888
-0.490125,1.88513
-0.183633,-0.0657459
-4.39387,-3.2562
0.122242,1.5554
-3.87494,8.73555
-5.10324,4.52322
-3.16246,-3.25002
8.45512,0.809574
6.97654,7.79824
3.18844,-3.70487
-7.8512,-5.19136
3.63421,-5.74395
-1.34645,7.2952
-6.38908,2.36362
-0.790131,-1.22843
-4.86635,0.0159055
6.87554,-7.69732
3.47303,1.89136
-5.87665,-1.79483
-4.15137,6.53096
6.97248,2.16648
-5.6959,0.316049
5.80305,-2.55751
5.65722,-3.65828
-6.08563,-0.160238
-5.97727,6.98114
-5.54302,2.36674
6.86305,-1.83869
8.46329,-5.77044
9.03796,1.02989
2.18984,-6.75062
1.30832,0.552348
-3.33468,-7.0146
4.28798,-4.80073
5.77548,-5.61678
-3.35938,6.90172
3.08628,4.29025
-7.69389,-6.72603
-7.21815,-9.02344
-0.942068,2.23398
0.462027,0.113595
-3.05495,-4.25664
-4.72035,-5.73193
1.83244,4.0179
6.85346,3.57687
-4.75854,-0.474661
-9.24658,4.5841
2.47534,-7.40538
-0.414266,8.56168
0.870003,6.87298
5.28175,-5.5316
7.58548,-2.40391
6.34035,-3.16262
-3.15793,2.63169
1.54177,-8.16902
4.95447,-0.0907908
-0.0328607,-0.847506
-1.89298,5.23313
8.24178,4.25758
2.32867,-7.74959
2.36369,0.273566
-3.55278,-3.09325
2.22047,8.67663
0.100842,3.94404
-4.57277,-2.75801
4.38055,3.2182
3.41515,-7.73075
-0.980425,3.51016
-7.85448,-7.63817
0.436917,-4.26678
-0.26076,-6.61446
-6.83489,-6.87057
8.61642,4.41917
-3.81706,4.3102
-1.51124,-0.14269
-7.63823,2.17196
0.198496,7.13019
7.99951,7.52597
-3.33941,5.23497
-4.94664,-0.8255
0.222828,-4.70026
3.82699,8.47373
2.83294,-4.08175
-0.689918,-8.95524
-1.28305,8.21813
-3.61937,-5.07025
-4.36194,5.16142
0.00703071,-1.80852
-5.39071,0.846348
3.87246,-3.59866
0.726662,4.51406
-2.92585,5.07643
6.58998,-8.76901
6.97151,1.81021
-7.04184,8.04801
7.37466,8.99261
7.2378,8.09411
7.95395,-8.67257
5.14523,-8.4427
1.72842,2.69791
-3.04624,-6.65954
-6.66368,8.58056
0.825077,2.97575
3.93616,-7.90749
-5.23431,-1.46916
-8.92118,-7.91926
-2.95915,-3.24277
8.81824,-3.99666
6.71895,-2.48439
4.52303,6.41013
-4.8899,8.4729
4.10953,8.73304
4.97308,-5.51458
-2.07663,-5.49109
6.15521,7.98372
5.00395,6.81771
-0.632663,-2.49154
6.30101,1.24241
-6.53638,-5.05648
-0.0511321,-1.88333
4.79297,-2.76362
5.01813,8.62621
6.31796,5.98651
-2.02523,-7.76971
8.78722,5.86224
6.59294,-7.56574
-8.56231,1.90761
4.16486,2.15574
3.11459,8.04279
-4.00935,7.77775
-7.08606,-3.28839
6.59104,-4.4784
5.76286,1.09765
8.11924,-0.190779
3.28402,-6.42776
8.48793,2.06886
-5.75158,-7.47331
-0.267604,5.09826
-0.890412,6.89267
2.23164,7.13817
-8.96942,3.25663
1.49329,-7.13177
9.06288,-4.88114
-2.74029,3.16095
8.45756,-4.78181
7.79165,6.57456
-1.00742,-0.226066
1.13532,6.00579
-6.07042,2.61479
8.89033,2.53972
-0.979956,-8.61042
-7.80685,0.636177
4.84628,4.1013
-5.32661,-4.30904
-0.75798,-1.04419
3.11226,-5.8754
-5.74014,-7.45683
-3.55543,-5.9239
-8.81424,5.8675
-4.72237,-6.01079
-6.33424,-3.17694
-8.31348,-1.60436
5.01576,-1.25239
-8.13582,-4.18778
8.22778,-6.03325
-6.97901,-3.83559
-5.18269,4.82461
5.37417,2.09061
-0.196521,1.86213
1.24067,-5.45313
7.2096,-8.44741
-4.13224,5.24843
1.52948,1.23506
-7.63046,7.47478
-2.17768,-8.34022
1.16349,-2.04106
-6.912,1.57558
-8.09942,5.77546
-1.1708,-0.408053
-7.7426,-4.89206
2.37199,8.45579
7.68641,4.15355
-1.49714,3.0581
3.34594,-4.97662
9.14924,-1.60608
4.26988,-3.09275
-2.69445,8.64337
3.62943,6.3772
-2.07705,6.55201
-6.08897,7.97581
-2.80329,-2.2288
-1.64509,3.79822
6.45769,8.41279
-8.33977,3.09879
-6.21966,-2.45081
-6.13944,-6.96238
-6.43223,-2.12546
-2.08374,-8.52701
-0.980952,-7.4454
7.2884,-0.850728
4.55224,4.02784
4.09395,2.67845
-5.04561,-8.02622
-7.731,-1.72757
5.79516,-3.39557
7.06871,-1.96885
-5.41726,-8.46623
-7.93457,3.18853
-7.63631,-2.51333
-2.39962,5.73409
-5.91726,-7.09174
-7.89216,-3.78161
3.93001,-0.117587
7.63551,-1.55911
-8.13751,-2.35943
5.84004,-2.65428
-6.31923,-1.44448
6.49926,8.6787
0.646657,-1.94792
-2.74211,-8.51603
6.50632,-5.94956
-2.56754,-1.40485
-3.01531,-4.59675
-6.60134,-7.45746
7.94867,-4.15993
1.56524,-2.64189
-3.00558,4.60492
-2.476,-5.68357
-9.08134,-2.11822
6.71983,8.80843
3.48534,2.74988
2.04654,7.57135
6.88806,-8.70252
4.00407,1.34746
-8.05901,2.49783
-3.7542,-0.660913
7.88324,0.788499
0.462095,-6.36728
4.11373,7.66613
7.5573,2.70037
-2.38338,2.83422
3.01725,-4.00968
2.60688,-1.28006
5.11241,-2.99182
3.48953,2.77559
-4.81203,7.43158
1.70637,-2.07182
4.91595,-0.197179
6.56835,-1.81127
-4.19992,-4.40806
-9.09611,-1.65256
-5.35244,5.05729
1.93317,4.88767
0.00584553,-2.15459
5.83185,-6.81541
-4.65646,0.000388296
-6.80305,9.51588
4.04655,-4.37078
3.39984,-0.846836
3.08955,7.24132
6.14633,-4.84178
8.24179,6.9645
3.99245,8.78492
-1.27737,6.35956
-7.17578,3.48519
-7.2923,3.97937
-5.10677,5.3575
-7.52468,-1.49255
-5.01223,-7.30476
0.399859,8.66989
-6.13537,7.53249
-3.87515,1.40044
5.75394,-2.2303
-8.87782,-8.90945
-5.43848,-2.09942
-4.9242,6.18637
5.70072,-7.42742
-0.0125638,39.865
2.21527,8.3842
-5.06234,-3.93646
-7.77501,-3.22766
-8.22569,2.11928
0.981625,-2.54176
0.75577,9.71678
6.48772,7.94725
-6.99118,2.5789
5.84251,9.38641
2.59143,4.9494
4.60833,3.18384
0.710428,4.34018
5.11138,0.0894676
1.58571,8.8633
-7.94393,-8.58383
-2.51565,-8.15163
5.1493,-0.774015
-1.30862,-4.18649
0.739607,-2.0561
39.8554,39.8843
