-0.0219265,0.0201927
8.54849,-5.07662
-3.64601,0.929226
-5.72151,9.1813
9.30409,8.76716
4.55054,9.10135
-7.10923,5.60672
-3.95876,-8.87819
-7.36362,2.50034
6.981,-0.0575212
19.9571,-0.00848736
-5.28317,3.43218
-1.72437,4.39488
-0.406268,-1.27057
-5.49171,-3.32518
5.51425,-3.02963
6.9938,-5.63226
8.77253,5.82762
-6.60414,4.86481
-0.138311,2.73843
-6.30898,-5.10722
-7.9589,-8.69836
-1.97735,-0.423536
-0.27992,5.50124
7.41477,5.30578
3.81911,-8.90261
3.85202,2.40415
-0.28681,5.32275
1.57566,7.04615
5.60005,-7.89263
5.66876,5.77901
7.70895,-1.4734
-1.50831,1.34077
-6.56852,4.99081
-4.75111,5.61123
8.84587,-3.17008
-3.14472,-8.75621
-4.71541,7.05483
6.41084,8.47173
5.30562,8.9069
-7.27496,5.48797
1.85718,4.23849
3.56219,3.49875
-1.83313,1.33776
-5.5607,0.758116
-1.72904,-2.4173
1.77113,-2.78929
8.37165,-6.27452
-1.60253,-1.87806
4.18651,-1.36689
7.6458,-0.478195
6.23478,2.67252
-6.94547,-0.0682562
-2.93059,0.830892
3.94192,9.09943
4.06663,7.62553
0.0354823,1.0729
-0.111824,-0.674014
0.808498,-1.01173
6.26301,1.74922
-0.0112733,8.56788
-8.2742,8.55374
-2.64673,3.52369
-2.93691,6.56321
-8.06696,3.03083
4.61453,-6.66962
9.00592,-7.34116
-3.87254,5.28608
-7.60464,2.17073
-8.82408,3.05095
0.458467,-1.07764
-5.40741,-6.04997
-2.34482,4.82979
-8.19412,-4.04967
-0.0755351,5.77877
8.48702,5.68844
-3.54161,-8.31223
-4.57698,0.609464
6.64098,-3.04269
-8.30314,-5.95413
6.31525,-5.17933
-4.2792,-0.142916
-5.0058,-0.154582
7.83147,2.58494
4.7054,-1.23027
1.14289,-8.0385
-2.79356,-1.68353
7.66478,5.67869
-4.48631,-6.92927
-0.323318,-2.3028
4.05534,-3.97913
2.0347,5.29824
-3.29987,-2.0537
-2.83559,5.41053
3.2714,-2.31543
-0.14004,-3.86015
7.5164,-0.70239
4.80424,-7.02441
-1.85148,6.75478
-2.60749,7.82582
0.749669,-6.08621
-4.9475,7.84049
8.55653,-4.6163
-8.49814,-2.09068
4.77853,-0.878316
1.05482,-8.91861
7.59631,-5.83478
7.26251,-1.54373
-5.51043,-4.51237
5.87945,-0.403736
-0.0246842,19.9479
2.42891,1.95128
4.365,-2.66694
3.24407,3.7322
-6.1638,-6.99028
-0.991988,-8.88147
5.80692,-6.58488
6.516,-3.60729
3.19306,-1.8146
5.66376,-7.02845
19.969,19.9199
