28.5966,16.4874
29.5696,16.4534
30.3534,16.4373
30.9231,16.4354
31.2211,16.4424
8.99029,18.2251
9.29837,18.2205
9.87057,18.2202
10.6475,18.2266
11.6035,18.2415
12.721,18.2662
13.9831,18.3003
15.3695,18.3407
16.8552,18.3804
18.4099,18.4099
19.9999,18.4209
21.5898,18.4099
23.1445,18.3804
24.6302,18.3407
26.0167,18.3003
27.2788,18.2662
28.3963,18.2415
29.3522,18.2266
30.1291,18.2201
30.7013,18.2205
31.0094,18.2251
9.06015,19.9999
9.37196,19.9999
9.94529,19.9999
10.7203,19.9999
11.6712,19.9999
12.7804,19.9999
14.0314,19.9999
15.4053,19.9999
16.8781,19.9999
18.4209,19.9999
19.9999,19.9999
21.5789,19.9999
23.1216,19.9999
24.5945,19.9999
25.9683,19.9999
27.2194,19.9999
28.3286,19.9999
29.2794,19.9999
30.0544,19.9999
30.6277,19.9999
30.9395,19.9999
8.99028,21.7747
9.29836,21.7793
9.87056,21.7796
10.6475,21.7732
11.6035,21.7582
12.721,21.7336
13.9831,21.6995
15.3695,21.6591
16.8552,21.6194
18.4099,21.5898
19.9999,21.5789
21.5898,21.5898
23.1445,21.6194
24.6302,21.6591
26.0167,21.6995
27.2788,21.7336
28.3963,21.7582
29.3522,21.7732
30.1292,21.7796
30.7013,21.7793
31.0094,21.7747
8.77855,23.5574
9.07656,23.5644
9.64627,23.5624
10.4301,23.5464
11.4032,23.5124
12.5477,23.4575
13.8446,23.3818
15.2696,23.293
16.7926,23.2071
18.3804,23.1445
19.9999,23.1216
21.6194,23.1445
23.2071,23.2071
24.7301,23.293
26.1551,23.3819
27.452,23.4575
28.5966,23.5124
29.5696,23.5464
30.3535,23.5624
30.9231,23.5644
31.2211,23.5574
8.41901,25.3554
8.70366,25.3608
9.27223,25.3514
10.0719,25.3193
11.0797,25.2574
12.2766,25.1594
13.6372,25.0259
15.127,24.8728
16.7067,24.7301
18.3407,24.6302
19.9999,24.5945
21.6591,24.6302
23.293,24.7301
24.8728,24.8728
26.3626,25.026
27.7232,25.1595
28.92,25.2575
29.9278,25.3193
30.7275,25.3514
31.2961,25.3608
31.5807,25.3554
7.90288,27.1758
8.17499,27.1747
8.74869,27.1498
9.58133,27.0911
10.6534,26.9857
11.9402,26.8207
13.3987,26.6011
14.9738,26.3625
16.6179,26.1551
18.3003,26.0167
19.9999,25.9683
21.6995,26.0167
23.3819,26.1551
25.026,26.3625
26.6011,26.6011
28.0596,26.8207
29.3463,26.9857
30.4184,27.0912
31.2511,27.1498
31.8248,27.1747
32.0969,27.1759
7.21895,29.0271
7.48396,29.0131
8.07759,28.9614
8.97689,28.8595
10.1663,28.6807
11.5958,28.4039
13.1791,28.0596
14.8403,27.7231
16.5423,27.452
18.2662,27.2788
19.9999,27.2194
21.7336,27.2788
23.4575,27.452
25.1595,27.7232
26.8207,28.0596
28.4039,28.4039
29.8335,28.6808
31.0229,28.8595
31.9222,28.9615
32.5158,29.0131
32.7808,29.0272
6.3523,30.9212
6.62144,30.886
7.26681,30.7902
8.30548,30.6141
9.70379,30.296
11.3191,29.8335
13.0141,29.3463
14.7423,28.92
16.4874,28.5965
18.2415,28.3963
19.9999,28.3286
21.7582,28.3963
23.5124,28.5966
25.2575,28.92
26.9857,29.3463
28.6808,29.8335
30.296,30.296
31.6943,30.6141
32.733,30.7902
33.3784,30.886
33.6475,30.9212
5.28054,32.8786
5.57294,32.8064
6.35148,32.6394
7.6967,32.3031
9.38568,31.6943
11.1403,31.0229
12.9087,30.4184
14.6805,29.9278
16.4534,29.5696
18.2266,29.3522
19.9999,29.2794
21.7732,29.3522
23.5464,29.5696
25.3193,29.9278
27.0912,30.4184
28.8595,31.0229
30.6141,31.6943
32.3031,32.3031
33.6484,32.6394
34.4269,32.8064
34.7193,32.8787
3.96545,34.9354
4.31495,34.7993
5.52177,34.4781
7.36048,33.6483
9.2096,32.733
11.0384,31.9222
12.85,31.251
14.6484,30.7275
16.4373,30.3534
18.2201,30.1291
19.9999,30.0544
21.7796,30.1291
23.5624,30.3535
25.3514,30.7275
27.1498,31.2511
28.9615,31.9222
30.7902,32.733
32.6394,33.6484
34.4781,34.4781
35.6849,34.7993
36.0344,34.9354
2.2421,37.1534
3.05942,36.9405
5.20061,35.6849
7.19344,34.4269
9.11387,33.3783
10.9867,32.5158
12.8251,31.8247
14.639,31.296
16.4354,30.9231
18.2205,30.7013
19.9999,30.6277
21.7793,30.7013
23.5644,30.9231
25.3608,31.2961
27.1747,31.8248
29.0131,32.5158
30.886,33.3784
32.8064,34.4269
34.7993,35.6849
36.9405,36.9405
37.7578,37.1534
0.00225179,39.9977
2.84658,37.7578
5.06449,36.0344
7.12121,34.7193
9.07861,33.6475
10.9727,32.7808
12.824,32.0968
14.6444,31.5807
16.4424,31.2211
18.2251,31.0094
19.9999,30.9395
21.7747,31.0094
23.5574,31.2211
25.3554,31.5807
27.1759,32.0969
29.0272,32.7808
30.9212,33.6475
32.8787,34.7193
34.9354,36.0344
37.1534,37.7578
39.9977,39.9977
